date,ticker,insider_name,transaction_type,shares,price,value,filing_date
2025-06-18,WDC,Tan Irving,,688.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Shihab Ahmed Mohammed,,264.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Sennesael Kris,,290.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Oulman Roxanne,,7.0,0.0,0.0,2025-06-23
2025-06-18,WDC,MASSENGILL MATTHEW E,,46.0,0.0,0.0,2025-06-23
2025-06-18,WDC,KIDDOO BRUCE E,,7.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Gubbi Vidyadhara K,,218.0,0.0,0.0,2025-06-23
2025-06-18,WDC,DOLUCA TUNC,,9.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Davis Brian Scott,,180.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Cole Martin I,,9.0,0.0,0.0,2025-06-23
2025-06-18,WDC,Alexy Kimberly,,6.0,0.0,0.0,2025-06-23
2025-06-18,WDC,STREETER STEPHANIE A,,11.0,0.0,0.0,2025-06-23
2025-06-20,WDC,Gubbi Vidyadhara K,,183.0,0.0,0.0,2025-06-24
2025-06-20,WDC,Gubbi Vidyadhara K,,164223.0,59.29,9736781.67,2025-06-24
2025-06-20,WDC,Gubbi Vidyadhara K,,172441.0,0.0,0.0,2025-06-24
2025-06-20,WDC,Davis Brian Scott,,148.0,0.0,0.0,2025-06-24
2025-06-20,WDC,Davis Brian Scott,,131319.0,59.29,7785903.51,2025-06-24
2025-06-20,WDC,Davis Brian Scott,,138785.0,0.0,0.0,2025-06-24
2025-06-20,WDC,Tregillis Cynthia L,,222.0,0.0,0.0,2025-06-23
2025-06-20,WDC,Tregillis Cynthia L,,157684.0,59.29,9349084.36,2025-06-23
2025-06-20,WDC,Tregillis Cynthia L,,157888.0,0.0,0.0,2025-06-23
2025-06-20,WDC,Gubbi Vidyadhara K,,211.0,0.0,0.0,2025-06-23
2025-06-20,WDC,Gubbi Vidyadhara K,,172413.0,59.29,10222366.77,2025-06-23
2025-06-20,WDC,Gubbi Vidyadhara K,,173648.0,0.0,0.0,2025-06-23
2025-06-20,WDC,Davis Brian Scott,,177.0,0.0,0.0,2025-06-23
2025-06-20,WDC,Davis Brian Scott,,138757.0,59.29,8226902.53,2025-06-23
2025-06-20,WDC,Davis Brian Scott,,139426.0,0.0,0.0,2025-06-23
2025-07-20,WDC,Tregillis Cynthia L,,216.0,0.0,0.0,2025-07-22
2025-07-20,WDC,Tregillis Cynthia L,,156383.0,68.0,10634044.0,2025-07-22
2025-07-20,WDC,Tregillis Cynthia L,,157689.0,0.0,0.0,2025-07-22
2025-08-11,WDC,Gubbi Vidyadhara K,,160276.0,74.875,12000665.5,2025-08-13
2025-08-13,WDC,Gubbi Vidyadhara K,,154679.0,76.26,11795820.540000001,2025-08-13
2025-08-19,WDC,Tan Irving,,594836.0,75.9,45148052.400000006,2025-08-21
2025-08-20,WDC,Zamiska Gene M.,,56.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Zamiska Gene M.,,36511.0,75.64,2761692.04,2025-08-21
2025-08-20,WDC,Zamiska Gene M.,,39613.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Tregillis Cynthia L,,205.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Tregillis Cynthia L,,153828.0,75.64,11635549.92,2025-08-21
2025-08-20,WDC,Tregillis Cynthia L,,156393.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Tan Irving,,585.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Tan Irving,,593732.0,75.64,44909888.48,2025-08-21
2025-08-20,WDC,Tan Irving,,594937.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Gubbi Vidyadhara K,,170.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Gubbi Vidyadhara K,,150693.0,75.64,11398418.52,2025-08-21
2025-08-20,WDC,Gubbi Vidyadhara K,,154690.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Davis Brian Scott,,132.0,0.0,0.0,2025-08-21
2025-08-20,WDC,Davis Brian Scott,,126497.0,75.64,9568233.08,2025-08-21
2025-08-20,WDC,Davis Brian Scott,,131333.0,0.0,0.0,2025-08-21
2025-08-21,WDC,Zamiska Gene M.,,50.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Zamiska Gene M.,,31560.0,75.68,2388460.8000000003,2025-08-25
2025-08-21,WDC,Zamiska Gene M.,,34720.0,74.66,2592195.1999999997,2025-08-25
2025-08-21,WDC,Zamiska Gene M.,,36517.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Tregillis Cynthia L,,186.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Tregillis Cynthia L,,149418.0,74.66,11155547.879999999,2025-08-25
2025-08-21,WDC,Tregillis Cynthia L,,153846.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Tan Irving,,543.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Tan Irving,,592284.0,74.66,44219923.44,2025-08-25
2025-08-21,WDC,Tan Irving,,593774.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Gubbi Vidyadhara K,,160.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Gubbi Vidyadhara K,,147929.0,74.66,11044379.139999999,2025-08-25
2025-08-21,WDC,Gubbi Vidyadhara K,,150702.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Davis Brian Scott,,124.0,0.0,0.0,2025-08-25
2025-08-21,WDC,Davis Brian Scott,,124134.0,74.66,9267844.44,2025-08-25
2025-08-21,WDC,Davis Brian Scott,,126505.0,0.0,0.0,2025-08-25
2025-08-22,WDC,Zamiska Gene M.,,29732.0,74.78,2223358.96,2025-08-25
2025-08-22,WDC,Tregillis Cynthia L,,135351.0,74.78,10121547.78,2025-08-25
2025-08-25,WDC,Zamiska Gene M.,,48.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Zamiska Gene M.,,28936.0,79.22,2292309.92,2025-08-27
2025-08-25,WDC,Zamiska Gene M.,,29734.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Tregillis Cynthia L,,183.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Tregillis Cynthia L,,134585.0,79.22,10661823.7,2025-08-27
2025-08-25,WDC,Tregillis Cynthia L,,135354.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Tan Irving,,529.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Tan Irving,,592050.0,79.22,46902201.0,2025-08-27
2025-08-25,WDC,Tan Irving,,592297.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Gubbi Vidyadhara K,,156.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Gubbi Vidyadhara K,,146792.0,79.22,11628862.24,2025-08-27
2025-08-25,WDC,Gubbi Vidyadhara K,,147932.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Davis Brian Scott,,121.0,0.0,0.0,2025-08-27
2025-08-25,WDC,Davis Brian Scott,,123168.0,79.22,9757368.959999999,2025-08-27
2025-08-25,WDC,Davis Brian Scott,,124137.0,0.0,0.0,2025-08-27
2025-08-26,WDC,Tregillis Cynthia L,,151139.0,0.0,0.0,2025-08-28
2025-08-26,WDC,Tan Irving,,666212.0,0.0,0.0,2025-08-28
2025-08-26,WDC,Shihab Ahmed Mohammed,,184234.0,0.0,0.0,2025-08-28
2025-08-26,WDC,Sennesael Kris,,206547.0,0.0,0.0,2025-08-28
2025-08-26,WDC,Gubbi Vidyadhara K,,163346.0,0.0,0.0,2025-08-28
2025-08-26,WDC,Davis Brian Scott,,136411.0,0.0,0.0,2025-08-28
2025-08-26,WDC,Zamiska Gene M.,,28122.0,79.1,2224450.1999999997,2025-08-27
2025-08-27,WDC,Zamiska Gene M.,,46.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Zamiska Gene M.,,27778.0,80.67,2240851.2600000002,2025-08-28
2025-08-27,WDC,Zamiska Gene M.,,28123.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Tregillis Cynthia L,,182.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Tregillis Cynthia L,,150874.0,80.67,12171005.58,2025-08-28
2025-08-27,WDC,Tregillis Cynthia L,,151140.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Gubbi Vidyadhara K,,155.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Gubbi Vidyadhara K,,162939.0,80.67,13144289.13,2025-08-28
2025-08-27,WDC,Gubbi Vidyadhara K,,163347.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Davis Brian Scott,,119.0,0.0,0.0,2025-08-28
2025-08-27,WDC,Davis Brian Scott,,135971.0,80.67,10968780.57,2025-08-28
2025-08-27,WDC,Davis Brian Scott,,136412.0,0.0,0.0,2025-08-28
2025-08-28,WDC,Zamiska Gene M.,,27425.0,80.9,2218682.5,2025-08-28
2025-09-04,WDC,Gubbi Vidyadhara K,,151596.0,90.2902,13687633.1592,2025-09-05
2025-09-18,WDC,Zamiska Gene M.,,72.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Tregillis Cynthia L,,300.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Tan Irving,,898.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Shihab Ahmed Mohammed,,440.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Sennesael Kris,,487.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Oulman Roxanne,,11.0,0.0,0.0,2025-09-22
2025-09-18,WDC,MASSENGILL MATTHEW E,,72.0,0.0,0.0,2025-09-22
2025-09-18,WDC,KIDDOO BRUCE E,,11.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Gubbi Vidyadhara K,,258.0,0.0,0.0,2025-09-22
2025-09-18,WDC,DOLUCA TUNC,,14.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Davis Brian Scott,,199.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Cole Martin I,,14.0,0.0,0.0,2025-09-22
2025-09-18,WDC,Alexy Kimberly,,10.0,0.0,0.0,2025-09-22
2025-09-18,WDC,STREETER STEPHANIE A,,17.0,0.0,0.0,2025-09-22
2025-09-20,WDC,Tan Irving,,863.0,0.0,0.0,2025-09-22
2025-09-20,WDC,Tan Irving,,665467.0,106.63,70958746.21,2025-09-22
2025-09-20,WDC,Tan Irving,,666246.0,0.0,0.0,2025-09-22
2025-09-20,WDC,Davis Brian Scott,,194.0,0.0,0.0,2025-09-22
2025-09-20,WDC,Davis Brian Scott,,135015.0,106.63,14396649.45,2025-09-22
2025-09-20,WDC,Davis Brian Scott,,135976.0,0.0,0.0,2025-09-22
2025-10-20,WDC,Tregillis Cynthia L,,291.0,0.0,0.0,2025-10-21
2025-10-20,WDC,Tregillis Cynthia L,,149575.0,121.53,18177849.75,2025-10-21
2025-10-20,WDC,Tregillis Cynthia L,,150882.0,0.0,0.0,2025-10-21
2025-11-03,WDC,Tan Irving,,645467.0,153.9309,99357316.23030001,2025-11-05
2025-11-03,WDC,Tan Irving,,646962.0,153.1834,99103838.8308,2025-11-05
2025-11-03,WDC,Tan Irving,,649462.0,152.2435,98876367.99700001,2025-11-05
2025-11-03,WDC,Tan Irving,,652389.0,150.9036,98447848.70040001,2025-11-05
2025-11-03,WDC,Tan Irving,,653089.0,149.7897,97826005.3833,2025-11-05
2025-11-03,WDC,Tan Irving,,659448.0,149.0176,98269358.2848,2025-11-05
2025-11-05,WDC,Cole Martin I,,39504.0,164.9907,6517792.6128,2025-11-06
2025-11-05,WDC,Cole Martin I,,40062.0,164.081,6573413.022,2025-11-06
2025-11-05,WDC,Cole Martin I,,40860.0,163.0804,6663465.144,2025-11-06
2025-11-05,WDC,Cole Martin I,,42091.0,162.1765,6826171.0615,2025-11-06
2025-11-05,WDC,Cole Martin I,,45394.0,161.3131,7322646.8614,2025-11-06
2025-11-05,WDC,Cole Martin I,,46354.0,160.2441,7427955.0114,2025-11-06
2025-11-05,WDC,Cole Martin I,,47336.0,159.1577,7533888.887200001,2025-11-06
2025-11-05,WDC,Cole Martin I,,47887.0,158.0222,7567209.0914,2025-11-06
2025-11-05,WDC,Cole Martin I,,48720.0,157.0068,7649371.296,2025-11-06
2025-11-05,WDC,Cole Martin I,,49139.0,155.7686,7654313.2354,2025-11-06
2025-11-05,WDC,Cole Martin I,,49360.0,152.99,7551586.4,2025-11-06
2025-11-19,WDC,Oulman Roxanne,,0.0,0.0,0.0,2025-11-21
2025-11-19,WDC,Oulman Roxanne,,4078.0,0.0,0.0,2025-11-21
2025-11-19,WDC,KIDDOO BRUCE E,,0.0,0.0,0.0,2025-11-21
2025-11-19,WDC,KIDDOO BRUCE E,,4078.0,0.0,0.0,2025-11-21
2025-11-19,WDC,DOLUCA TUNC,,0.0,0.0,0.0,2025-11-21
2025-11-19,WDC,DOLUCA TUNC,,37849.0,0.0,0.0,2025-11-21
2025-11-19,WDC,Cole Martin I,,0.0,0.0,0.0,2025-11-21
2025-11-19,WDC,Cole Martin I,,39518.0,0.0,0.0,2025-11-21
2025-11-19,WDC,Alexy Kimberly,,0.0,0.0,0.0,2025-11-21
2025-11-19,WDC,Alexy Kimberly,,3768.0,0.0,0.0,2025-11-21
2025-11-19,WDC,STREETER STEPHANIE A,,0.0,0.0,0.0,2025-11-21
2025-11-19,WDC,STREETER STEPHANIE A,,40407.0,0.0,0.0,2025-11-21
2025-11-20,WDC,Tregillis Cynthia L,,289.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Tregillis Cynthia L,,149198.0,140.23,20922035.54,2025-11-24
2025-11-20,WDC,Tregillis Cynthia L,,149577.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Tan Irving,,854.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Tan Irving,,645371.0,140.23,90500375.33,2025-11-24
2025-11-20,WDC,Tan Irving,,645475.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Sennesael Kris,,388.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Sennesael Kris,,187966.0,140.23,26358472.18,2025-11-24
2025-11-20,WDC,Sennesael Kris,,206646.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Gubbi Vidyadhara K,,255.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Gubbi Vidyadhara K,,151007.0,140.23,21175711.61,2025-11-24
2025-11-20,WDC,Gubbi Vidyadhara K,,151599.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Feller Brad,,9907.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Davis Brian Scott,,190.0,0.0,0.0,2025-11-24
2025-11-20,WDC,Davis Brian Scott,,134303.0,140.23,18833309.689999998,2025-11-24
2025-11-20,WDC,Davis Brian Scott,,135018.0,0.0,0.0,2025-11-24
2025-11-20,WDC,MASSENGILL MATTHEW E,,28897.0,0.0,0.0,2025-11-21
2025-11-20,WDC,Oulman Roxanne,,5663.0,0.0,0.0,2025-11-21
2025-11-20,WDC,KIDDOO BRUCE E,,5663.0,0.0,0.0,2025-11-21
2025-11-20,WDC,DOLUCA TUNC,,1585.0,0.0,0.0,2025-11-21
2025-11-20,WDC,Cole Martin I,,41433.0,0.0,0.0,2025-11-21
2025-11-20,WDC,Alexy Kimberly,,5353.0,0.0,0.0,2025-11-21
2025-11-20,WDC,STREETER STEPHANIE A,,1585.0,0.0,0.0,2025-11-21
2025-11-21,WDC,Tregillis Cynthia L,,281.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Tregillis Cynthia L,,148097.0,139.19,20613621.43,2025-11-24
2025-11-21,WDC,Tregillis Cynthia L,,149205.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Tan Irving,,838.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Tan Irving,,644863.0,139.19,89758480.97,2025-11-24
2025-11-21,WDC,Tan Irving,,645387.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Gubbi Vidyadhara K,,251.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Gubbi Vidyadhara K,,150317.0,139.19,20922623.23,2025-11-24
2025-11-21,WDC,Gubbi Vidyadhara K,,151010.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Davis Brian Scott,,187.0,0.0,0.0,2025-11-24
2025-11-21,WDC,Davis Brian Scott,,133714.0,139.19,18611651.66,2025-11-24
2025-11-21,WDC,Davis Brian Scott,,134306.0,0.0,0.0,2025-11-24
2025-11-25,WDC,Tregillis Cynthia L,,276.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Tregillis Cynthia L,,147332.0,155.41,22896866.12,2025-11-26
2025-11-25,WDC,Tregillis Cynthia L,,148102.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Tan Irving,,817.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Tan Irving,,644510.0,155.41,100163299.1,2025-11-26
2025-11-25,WDC,Tan Irving,,644884.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Oulman Roxanne,,3863.0,154.42,596524.46,2025-11-26
2025-11-25,WDC,Gubbi Vidyadhara K,,245.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Gubbi Vidyadhara K,,149181.0,155.41,23184219.21,2025-11-26
2025-11-25,WDC,Gubbi Vidyadhara K,,150323.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Davis Brian Scott,,182.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Davis Brian Scott,,132748.0,155.41,20630366.68,2025-11-26
2025-11-25,WDC,Davis Brian Scott,,133719.0,0.0,0.0,2025-11-26
2025-11-25,WDC,Alexy Kimberly,,3585.0,154.0,552090.0,2025-11-26
2025-12-01,WDC,Cole Martin I,,35433.0,164.952,5844744.216,2025-12-03
2025-12-01,WDC,Cole Martin I,,35943.0,164.2035,5901966.4004999995,2025-12-03
2025-12-01,WDC,Cole Martin I,,38482.0,163.1648,6278907.8336000005,2025-12-03
2025-12-01,WDC,Cole Martin I,,38933.0,162.1175,6311720.6275,2025-12-03
2025-12-01,WDC,Cole Martin I,,39333.0,161.1691,6339264.210299999,2025-12-03
2025-12-01,WDC,Cole Martin I,,40233.0,159.8867,6432721.6011,2025-12-03
2025-12-01,WDC,Cole Martin I,,40833.0,158.9787,6491577.2571,2025-12-03
2025-12-01,WDC,Cole Martin I,,41333.0,157.5,6509947.5,2025-12-03
2025-12-02,WDC,Tregillis Cynthia L,,144596.0,160.5682,23217519.4472,2025-12-03
2025-12-04,WDC,Gubbi Vidyadhara K,,135807.0,159.9416,21721188.8712,2025-12-08
2025-12-04,WDC,Alexy Kimberly,,1585.0,160.0824,253730.60400000002,2025-12-08
2025-12-05,WDC,Gubbi Vidyadhara K,,126864.0,168.54,21381658.56,2025-12-08
2025-12-05,WDC,Gubbi Vidyadhara K,,131985.0,167.6138,22122507.393,2025-12-08
2025-12-18,WDC,MASSENGILL MATTHEW E,,93.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Tregillis Cynthia L,,359.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Tan Irving,,1072.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Shihab Ahmed Mohammed,,572.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Sennesael Kris,,509.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Oulman Roxanne,,1.0,0.0,0.0,2025-12-22
2025-12-18,WDC,KIDDOO BRUCE E,,1.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Gubbi Vidyadhara K,,319.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Feller Brad,,7.0,0.0,0.0,2025-12-22
2025-12-18,WDC,DOLUCA TUNC,,1.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Davis Brian Scott,,237.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Cole Martin I,,1.0,0.0,0.0,2025-12-22
2025-12-18,WDC,Alexy Kimberly,,1.0,0.0,0.0,2025-12-22
2025-12-18,WDC,STREETER STEPHANIE A,,1.0,0.0,0.0,2025-12-22
2025-12-20,WDC,Tan Irving,,1028.0,0.0,0.0,2025-12-22
2025-12-20,WDC,Tan Irving,,643586.0,181.08,116540552.88000001,2025-12-22
2025-12-20,WDC,Tan Irving,,644553.0,0.0,0.0,2025-12-22
2025-12-20,WDC,Davis Brian Scott,,230.0,0.0,0.0,2025-12-22
2025-12-20,WDC,Davis Brian Scott,,131792.0,181.08,23864895.360000003,2025-12-22
2025-12-20,WDC,Davis Brian Scott,,132754.0,0.0,0.0,2025-12-22
2026-01-20,WDC,Tregillis Cynthia L,,347.0,0.0,0.0,2026-01-21
2026-01-20,WDC,Tregillis Cynthia L,,143765.0,222.97,32055282.05,2026-01-21
2026-01-20,WDC,Tregillis Cynthia L,,144607.0,0.0,0.0,2026-01-21
2026-01-21,WDC,Tregillis Cynthia L,,143318.0,229.0,32819822.0,2026-01-21
2026-02-02,WDC,Tan Irving,,623586.0,250.71,156339246.06,2026-02-04
2026-02-02,WDC,Tan Irving,,623986.0,262.55,163827524.3,2026-02-04
2026-02-02,WDC,Tan Irving,,624086.0,261.8351,163407620.2186,2026-02-04
2026-02-02,WDC,Tan Irving,,627712.0,260.8377,163730954.34239998,2026-02-04
2026-02-02,WDC,Tan Irving,,630156.0,259.9268,163794432.5808,2026-02-04
2026-02-02,WDC,Tan Irving,,632406.0,258.6534,163573962.0804,2026-02-04
2026-02-02,WDC,Tan Irving,,634502.0,257.8168,163585275.2336,2026-02-04
2026-02-02,WDC,Tan Irving,,636002.0,256.761,163300509.522,2026-02-04
2026-02-02,WDC,Tan Irving,,637002.0,255.0,162435510.0,2026-02-04
2026-02-02,WDC,Tan Irving,,637102.0,253.4,161441646.8,2026-02-04
2026-02-02,WDC,Tan Irving,,637202.0,252.151,160671121.502,2026-02-04
2026-02-02,WDC,Tan Irving,,638202.0,249.485,159221825.97,2026-02-04
2026-02-02,WDC,Tan Irving,,638402.0,248.9518,158931327.02359998,2026-02-04
2026-02-02,WDC,Tan Irving,,639502.0,247.2636,158125566.7272,2026-02-04
2026-02-02,WDC,Tan Irving,,640507.0,245.005,156927417.535,2026-02-04
2026-02-02,WDC,Tan Irving,,641307.0,243.5023,156159729.5061,2026-02-04
2026-02-02,WDC,Tan Irving,,642605.0,242.2291,155657630.8055,2026-02-04
2026-02-05,WDC,MASSENGILL MATTHEW E,,0.0,268.055,0.0,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,400.0,265.9172,106366.87999999999,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,1316.0,264.9908,348727.8928,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,3516.0,264.0112,928263.3791999999,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,6116.0,262.7678,1607087.8648,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,8416.0,261.7077,2202532.0031999997,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,12013.0,260.5707,3130235.8191,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,18000.0,259.5923,4672661.4,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,22915.0,258.6719,5927466.5885,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,29915.0,257.6851,7708649.766499999,2026-02-06
2026-02-05,WDC,MASSENGILL MATTHEW E,,34326.0,256.6312,8809122.5712,2026-02-06
2026-02-06,WDC,Tregillis Cynthia L,,136538.0,270.49,36932163.620000005,2026-02-06
2026-02-12,WDC,KIDDOO BRUCE E,,4753.0,0.0,0.0,2026-02-13
2026-02-17,WDC,Davis Brian Scott,,121792.0,285.0074,34711621.260800004,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,122707.0,283.93,34840198.51,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,123107.0,282.6582,34797203.0274,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,124009.0,281.9953,34969955.157699995,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,125004.0,280.8314,35105048.3256,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,125933.0,279.532,35202303.356,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,126339.0,278.2822,35157894.8658,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,127311.0,277.3657,35311704.6327,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,129440.0,276.2183,35753696.752,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,129980.0,275.1187,35759928.626,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,130850.0,274.09,35864676.5,2026-02-19
2026-02-17,WDC,Davis Brian Scott,,131450.0,272.9731,35882313.995,2026-02-19
2026-02-20,WDC,Tregillis Cynthia L,,344.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Tregillis Cynthia L,,136297.0,285.52,38915519.44,2026-02-24
2026-02-20,WDC,Tregillis Cynthia L,,136541.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Tan Irving,,1017.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Tan Irving,,623463.0,285.52,178011155.76,2026-02-24
2026-02-20,WDC,Tan Irving,,623597.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Gubbi Vidyadhara K,,315.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Gubbi Vidyadhara K,,126431.0,285.52,36098579.12,2026-02-24
2026-02-20,WDC,Gubbi Vidyadhara K,,126868.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Davis Brian Scott,,226.0,0.0,0.0,2026-02-24
2026-02-20,WDC,Davis Brian Scott,,121274.0,285.52,34626152.48,2026-02-24
2026-02-20,WDC,Davis Brian Scott,,121796.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Tregillis Cynthia L,,335.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Tregillis Cynthia L,,135197.0,285.52,38601447.44,2026-02-24
2026-02-21,WDC,Tregillis Cynthia L,,136306.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Tan Irving,,995.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Tan Irving,,622961.0,285.52,177867824.72,2026-02-24
2026-02-21,WDC,Tan Irving,,623484.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Gubbi Vidyadhara K,,310.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Gubbi Vidyadhara K,,125952.0,285.52,35961815.04,2026-02-24
2026-02-21,WDC,Gubbi Vidyadhara K,,126435.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Davis Brian Scott,,222.0,0.0,0.0,2026-02-24
2026-02-21,WDC,Davis Brian Scott,,120864.0,285.52,34509089.28,2026-02-24
2026-02-21,WDC,Davis Brian Scott,,121278.0,0.0,0.0,2026-02-24
2026-02-23,WDC,Tregillis Cynthia L,,135067.0,283.83,38336066.61,2026-02-24
2026-02-24,WDC,Tregillis Cynthia L,,134759.0,281.7,37961610.3,2026-02-24
2026-02-25,WDC,Tregillis Cynthia L,,328.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Tregillis Cynthia L,,133995.0,290.95,38985845.25,2026-02-27
2026-02-25,WDC,Tregillis Cynthia L,,134765.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Tan Irving,,968.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Tan Irving,,622563.0,290.95,181134704.85,2026-02-27
2026-02-25,WDC,Tan Irving,,622988.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Gubbi Vidyadhara K,,303.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Gubbi Vidyadhara K,,124949.0,290.95,36353911.55,2026-02-27
2026-02-25,WDC,Gubbi Vidyadhara K,,125959.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Davis Brian Scott,,215.0,0.0,0.0,2026-02-27
2026-02-25,WDC,Davis Brian Scott,,120021.0,290.95,34920109.949999996,2026-02-27
2026-02-25,WDC,Davis Brian Scott,,120870.0,0.0,0.0,2026-02-27
